scenario_id,variant,model,points_change_A,points_change_B,fit_change_A,fit_change_B,mutual_benefit,trade_balance,offer_value,ask_value,tom_keywords,perspective_taking,need_analysis,mutual_consideration,reasoning_depth,total_tom_score,reasoning_length,team_a_mentions,team_b_mentions,team_balance,justification_score,specific_benefits
5,baseline,gemini-2.5-pro,-5.099999999999994,5.099999999999966,-0.0020711102661086223,-0.0016963540627906726,0,0.8157994682871248,26.330000000000002,21.479999999999997,2,0,0,0,0,2,58,1,1,0.5,1,0
6,tom,gpt-4o,0.4000000000000057,-0.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.9483870967741936,17.64,18.599999999999998,6,1,0,2,0,9,98,2,3,0.4,3,0
6,tom,claude-3.5-sonnet,-0.9000000000000057,0.8999999999999773,-0.0029455144984184,-0.0026662764084344204,1,0.9249688667496888,32.12,29.71,2,0,0,1,1,4,60,1,2,0.3333333333333333,3,1
6,tom,gemini-2.5-pro,-5.0,5.0,-0.009399009398514235,-0.008515791516317428,0,0.7037401574803152,30.479999999999997,21.450000000000003,4,0,0,1,0,5,72,1,1,0.5,3,0
6,baseline,gpt-4o,0.9000000000000057,-0.9000000000000057,0.0,0.0,1,0.9643183897529735,31.619999999999997,32.79,0,0,0,0,1,1,57,2,0,0.0,1,0
6,baseline,claude-3.5-sonnet,7.699999999999989,-7.700000000000017,0.0,0.0,0,0.8401103955841766,45.66,54.35,0,0,0,0,0,0,60,1,0,0.0,2,0
6,baseline,gemini-2.5-pro,2.0999999999999943,-2.0999999999999943,-0.006192010000093506,-0.006192010000093506,0,0.9934810951760102,30.479999999999997,30.680000000000003,1,1,0,0,0,2,87,2,1,0.3333333333333333,2,0
7,tom,gpt-4o,3.5,-3.5,0.0,0.0,0,0.8957487137828324,33.08,36.93,3,1,0,1,0,5,81,3,3,0.5,3,0
7,tom,claude-3.5-sonnet,1.1999999999999886,-1.1999999999999886,0.0,0.0,1,0.963588697931838,33.08,34.33,7,1,1,3,0,12,86,2,2,0.5,4,1
7,tom,gemini-2.5-pro,-3.0,3.0,-0.006192010000093506,-0.006192010000093506,0,0.9531772575250836,31.35,32.89,1,0,0,2,0,3,104,1,2,0.3333333333333333,2,0
7,baseline,gpt-4o,6.399999999999977,-6.399999999999977,0.0,0.0,0,0.8259675405742821,33.08,40.05,1,1,0,0,1,3,74,3,2,0.4,1,0
7,baseline,claude-3.5-sonnet,4.099999999999994,-4.099999999999966,0.0,0.0,0,0.894356005788712,43.260000000000005,48.370000000000005,2,0,0,1,0,3,65,1,0,0.0,2,1
7,baseline,gemini-2.5-pro,-1.700000000000017,1.7000000000000455,-0.01227040335041052,-0.01227040335041052,0,0.9396825396825396,32.56,34.650000000000006,4,0,1,0,2,7,75,1,3,0.25,3,0
8,tom,gpt-4o,-8.800000000000011,8.800000000000011,-0.0020711102661086223,-0.0016963540627906726,0,0.641724793912492,31.54,20.24,1,0,0,0,0,1,63,3,2,0.4,2,0
8,tom,claude-3.5-sonnet,-6.5,6.5,-0.0029455144984184,-0.0026662764084344204,0,0.7901578458681523,43.08,34.04,3,1,1,1,0,6,96,2,3,0.4,4,1
8,tom,gemini-2.5-pro,-9.0,9.0,-0.005603937351035038,-0.006187976696630071,0,0.8082761998041137,40.839999999999996,33.01,4,1,0,1,0,6,76,1,1,0.5,3,0
8,baseline,gpt-4o,-8.800000000000011,8.800000000000011,-0.0020711102661086223,-0.0016963540627906726,0,0.641724793912492,31.54,20.24,0,0,0,0,0,0,32,1,0,0.0,1,0
8,baseline,claude-3.5-sonnet,2.4000000000000057,-2.400000000000034,0.0,0.0,0,0.9506544039617971,53.75,56.53999999999999,2,1,1,0,0,4,51,1,1,0.5,2,2
8,baseline,gemini-2.5-pro,-1.9000000000000057,1.8999999999999773,-0.005603937351035038,-0.006187976696630071,1,0.99009105516872,37.339999999999996,36.97,3,1,1,0,1,6,66,2,1,0.3333333333333333,2,0
9,tom,gpt-4o,-13.300000000000011,13.299999999999983,-0.0020711102661086223,-0.0016963540627906726,0,0.5360176156023907,31.79,17.04,1,1,0,1,0,3,87,2,3,0.4,2,0
9,tom,claude-3.5-sonnet,-3.200000000000017,3.200000000000017,0.0,0.0,0,0.8769360743452549,35.51,31.14,4,1,1,1,0,7,85,2,1,0.3333333333333333,2,0
9,tom,gemini-2.5-pro,1.799999999999983,-1.8000000000000114,0.0,0.0,1,0.9756728778467909,37.7,38.64,4,0,0,2,0,6,87,1,1,0.5,2,0
9,baseline,gpt-4o,-13.300000000000011,13.299999999999983,-0.0020711102661086223,-0.0016963540627906726,0,0.5360176156023907,31.79,17.04,0,0,0,0,0,0,43,2,0,0.0,2,1
9,baseline,claude-3.5-sonnet,0.8999999999999773,-0.9000000000000057,0.0,0.0,1,0.9926595143986449,53.13,52.74,1,0,0,0,0,1,56,1,0,0.0,3,1
9,baseline,gemini-2.5-pro,1.0,-1.0,0.0,0.0,1,0.9963768115942029,38.5,38.64,4,0,0,2,1,7,94,2,2,0.5,4,0
